要	0.172839506
阿	0.172413793
上	0.172268908
两	0.171875
里	0.171428571
受	0.171428571
万	0.169230769
多	0.169014085
考	0.166666667
选	0.166666667
怀	0.166666667
卡	0.166666667
骨	0.166666667
差	0.166666667
晓	0.166666667
谈	0.166666667
富	0.166666667
享	0.166666667
撕	0.166666667
搜	0.166666667
挂	0.166666667
呵	0.166666667
恐	0.166666667
所	0.163636364
图	0.162790698
拘	0.162162162
传	0.161290323
们	0.160583942
能	0.158878505
地	0.158730159
服	0.157894737
患	0.157894737
放	0.153846154
求	0.153846154
幕	0.153846154
击	0.153846154
赶	0.153846154
尸	0.153846154
集	0.153846154
汇	0.153846154
转	0.151515152
冲	0.15
楼	0.15
一	0.149210904
东	0.14893617
此	0.147540984
桥	0.147058824
无	0.146341463
花	0.146341463
最	0.144444444
者	0.142857143
滑	0.142857143
播	0.142857143
切	0.142857143
罚	0.142857143
需	0.142857143
阳	0.142857143
滨	0.142857143
招	0.142857143
另	0.142857143
草	0.142857143
则	0.142857143
距	0.142857143
饮	0.142857143
胜	0.142857143
肉	0.142857143
读	0.142857143
词	0.142857143
鞭	0.142857143
缘	0.142857143
狗	0.142857143
细	0.142857143
纹	0.142857143
陷	0.142857143
险	0.142857143
姓	0.142857143
套	0.142857143
销	0.142857143
塌	0.142857143
笔	0.142857143
喊	0.142857143
慎	0.142857143
吐	0.142857143
走	0.139534884
每	0.137931034
大	0.135734072
帮	0.133333333
往	0.133333333
影	0.133333333
跳	0.133333333
墓	0.133333333
没	0.130434783
善	0.130434783
那	0.12962963
完	0.129032258
造	0.129032258
晚	0.128205128
新	0.125
管	0.125
十	0.125
先	0.125
标	0.125
各	0.125
德	0.125
权	0.125
维	0.125
除	0.125
婚	0.125
祖	0.125
味	0.125
刀	0.125
痛	0.125
兴	0.125
余	0.125
绿	0.125
陀	0.125
显	0.125
损	0.125
土	0.125
拥	0.125
野	0.125
采	0.125
悬	0.125
长	0.123076923
山	0.122641509
林	0.12244898
分	0.121212121
段	0.121212121
寺	0.12
举	0.12
回	0.119047619
手	0.118421053
乐	0.117647059
办	0.116666667
活	0.11627907
处	0.115384615
取	0.115384615
问	0.115384615
银	0.115384615
来	0.114942529
见	0.113636364
案	0.113207547
计	0.111111111
客	0.111111111
史	0.111111111
欺	0.111111111
库	0.111111111
肥	0.111111111
尘	0.111111111
亮	0.111111111
云	0.111111111
爸	0.111111111
心	0.110091743
全	0.108433735
单	0.108108108
省	0.107142857
住	0.107142857
父	0.107142857
男	0.106382979
收	0.105263158
变	0.105263158
夫	0.105263158
索	0.105263158
中	0.10483871
于	0.104477612
起	0.102803738
第	0.102564103
信	0.101449275
网	0.101265823
少	0.1
站	0.1
首	0.1
联	0.1
使	0.1
积	0.1
福	0.1
封	0.1
仅	0.1
携	0.1
简	0.1
坚	0.1
拖	0.1
碎	0.1
老	0.099009901
设	0.096774194
到	0.096446701
不	0.095634096
市	0.095238095
高	0.095238095
亡	0.095238095
感	0.095238095
规	0.095238095
遇	0.095238095
会	0.09375
托	0.09375
雪	0.093023256
次	0.092105263
查	0.092105263
找	0.090909091
游	0.090909091
届	0.090909091
侦	0.090909091
季	0.090909091
易	0.090909091
烫	0.090909091
满	0.090909091
源	0.090909091
思	0.090909091
死	0.088235294
区	0.086956522
台	0.086956522
级	0.086956522
烧	0.086956522
正	0.086206897
之	0.086206897
西	0.085714286
火	0.085714286
疑	0.085106383
下	0.084337349
么	0.083333333
报	0.083333333
儿	0.083333333
原	0.083333333
罪	0.083333333
窃	0.083333333
卫	0.083333333
脚	0.083333333
置	0.083333333
综	0.083333333
争	0.083333333
暂	0.083333333
阵	0.083333333
熟	0.083333333
抽	0.083333333
配	0.083333333
吸	0.083333333
家	0.082352941
真	0.082191781
应	0.081081081
人	0.080789946
星	0.08
数	0.08
交	0.078947368
前	0.078740157
保	0.078431373
近	0.077922078
辆	0.077922078
过	0.076923077
平	0.076923077
节	0.076923077
低	0.076923077
外	0.076923077
右	0.076923077
款	0.076923077
骗	0.076923077
常	0.076923077
海	0.076923077
毒	0.076923077
残	0.076923077
八	0.076923077
供	0.076923077
字	0.076923077
组	0.076923077
断	0.076923077
奶	0.076923077
错	0.076923077
掉	0.076923077
戒	0.076923077
科	0.076923077
费	0.075471698
得	0.074074074
话	0.074074074
反	0.074074074
乡	0.074074074
确	0.074074074
县	0.071942446
开	0.071942446
别	0.071428571
助	0.071428571
华	0.071428571
食	0.071428571
预	0.071428571
顺	0.071428571
值	0.071428571
根	0.071428571
发	0.070588235
出	0.07
结	0.069767442
三	0.069444444
蒙	0.068965517
朋	0.068965517
南	0.068627451
位	0.068493151
车	0.068306011
亲	0.068181818
着	0.06741573
尚	0.066666667
底	0.066666667
居	0.066666667
讨	0.066666667
宗	0.066666667
板	0.066666667
批	0.066666667
自	0.064516129
破	0.064516129
情	0.064102564
道	0.063694268
场	0.063157895
队	0.0625
整	0.0625
总	0.0625
赛	0.0625
尽	0.0625
杀	0.0625
天	0.06097561
生	0.060185185
相	0.06
事	0.059782609
打	0.058823529
获	0.058823529
轮	0.058823529
百	0.058823529
六	0.058823529
容	0.058823529
极	0.058823529
河	0.056338028
直	0.055555556
停	0.055555556
轿	0.055555556
座	0.055555556
倒	0.055555556
隆	0.055555556
私	0.055555556
哈	0.055555556
几	0.054054054
社	0.054054054
眼	0.052631579
树	0.052631579
附	0.052631579
义	0.052631579
四	0.052631579
入	0.051724138
伤	0.051724138
些	0.051724138
程	0.051282051
进	0.050847458
友	0.050505051
证	0.05
诉	0.05
恶	0.05
头	0.049180328
现	0.048951049
架	0.047619048
旅	0.047619048
紧	0.047619048
围	0.047619048
票	0.045454545
牌	0.045454545
照	0.045454545
速	0.045454545
主	0.044247788
待	0.043478261
广	0.043478261
展	0.043478261
安	0.041666667
望	0.041666667
如	0.041666667
流	0.041666667
份	0.041666667
派	0.041666667
行	0.041176471
包	0.04
病	0.04
导	0.04
量	0.04
样	0.039473684
同	0.039215686
水	0.038834951
刑	0.038461538
超	0.038461538
